address,x,y
416B FERNVALE LINK,33251.7384433942,41378.3557639178
414A FERNVALE LINK,33136.8409047909,41278.6057772301
494E TAMPINES ST 43,41376.0244330084,38473.8480068874
863B TAMPINES ST 83,39331.4004912972,37506.0709065404
251 KIM KEAT LINK,30637.4288848219,34861.2193481941
46 LOR 5 TOA PAYOH,30214.9752763333,35405.2098985855
126 POTONG PASIR AVE 1,31551.8851786209,35240.0118139237
128 POTONG PASIR AVE 1,31613.4878806053,35221.3823845014
180A MARSILING RD,21856.103150907,46747.6782669537
505A YISHUN ST 51,29280.4467994012,44514.1461182144
423 ANG MO KIO AVE 3,30036.6549008135,38972.9900923204
748B BEDOK RESERVOIR CRES,37784.9830516428,35386.2830862235
747C BEDOK RESERVOIR CRES,37867.3708385825,35441.3690913152
46 TELOK BLANGAH DR,25388.3800288523,28242.6193541531
144 PETIR RD,20682.2670959178,39756.3526310381
311B CLEMENTI AVE 4,20469.0888088262,33523.3310030662
311C CLEMENTI AVE 4,20460.6353847254,33596.2114649806
311A CLEMENTI AVE 4,20451.5873763524,33486.8281476516
475A UPP SERANGOON CRES,35445.3872872246,39809.7047346812
477B UPP SERANGOON VIEW,35891.5128804185,40087.6644068714
544 JURONG WEST ST 42,14916.9955680873,37166.6440421268
761 JURONG WEST ST 74,13102.9993152777,36795.9494424947
47 JLN BAHAGIA,30624.0490436917,34414.2678930648
527D PASIR RIS ST 51,40754.0295958836,39078.7675242145
580 PASIR RIS ST 53,40637.8783573955,39617.2167937532
672C EDGEFIELD PLAINS,36666.7313338285,43252.8958841059
673B EDGEFIELD PLAINS,36649.4834562549,43202.0977323931
672A EDGEFIELD PLAINS,36825.1982426653,43139.7970204353
666A PUNGGOL DR,37098.7128495714,42600.4390454888
258B PUNGGOL FIELD,35026.9343494838,42837.668544855
260C PUNGGOL WAY,35021.3113753451,43010.546040738
260B PUNGGOL WAY,35014.6804470802,42970.6440302171
414B FERNVALE LINK,33147.6604377143,41326.8730412181
416C FERNVALE LINK,33266.7142245015,41302.5335869342
225B COMPASSVALE WALK,35304.1352335913,41086.5241839848
415B FERNVALE LINK,33204.3261288749,41196.8842188809
857B TAMPINES ST 83,39501.3774365699,37376.6504261345
111 LOR 1 TOA PAYOH,29334.0857224576,35932.7078181338
664A YISHUN AVE 4,28878.9972344609,44703.0137358774
355A YISHUN RING RD,29261.5267367987,45307.253858041
258 ANG MO KIO AVE 4,28356.870519964,39103.5903884638
109 BEDOK RESERVOIR RD,36522.967824514,34649.5298221502
162 BEDOK STH RD,40546.2559599634,33548.6636709664
636A SENJA RD,19677.8919473477,40983.7347771768
548A SEGAR RD,20769.9562294018,41218.4736452345
209 PETIR RD,21603.3822855987,39573.4189910479
636C SENJA RD,19742.4962950097,41041.1077100448
147 GANGSA RD,20451.5231174231,39779.0080352426
487B CHOA CHU KANG AVE 5,17432.3018813981,39816.0827739425
413 HOUGANG AVE 10,34943.3567886408,39611.0316220857
476C UPP SERANGOON VIEW,35904.47117934,39992.295922704
477C UPP SERANGOON VIEW,35887.216733614,40144.1081429087
643 PASIR RIS DR 10,39645.864744179,39971.0734653845
672B EDGEFIELD PLAINS,36790.9344916129,43166.1789279915
667B PUNGGOL DR,37080.7540073283,42663.9518085849
673A EDGEFIELD PLAINS,36713.121892021,43168.827013351
665A PUNGGOL DR,36938.4304973399,42682.9684865922
258A PUNGGOL FIELD,34974.2632149383,42850.6045362707
92 DAWSON RD,25532.8329822998,30833.4143518042
89 DAWSON RD,25603.5278233774,30871.264374638
415A FERNVALE LINK,33129.9676207807,41219.1136617512
416A FERNVALE LINK,33190.9780085916,41392.3715051189
415C FERNVALE LINK,33250.8083990579,41249.4982377421
472C FERNVALE ST,33324.9264885578,42023.0459892545
469B SENGKANG WEST WAY,32937.3816115865,41971.8468170241
494D TAMPINES ST 43,41367.9562598048,38427.9414640218
485A TAMPINES AVE 9,41625.9321919102,37995.9368538074
811 YISHUN RING RD,27876.9971237686,44246.6942187157
504C YISHUN ST 51,29128.4475835934,44417.0515114702
504B YISHUN ST 51,29169.1486083502,44391.2509308103
807B CHAI CHEE RD,38010.0183370691,34414.551201392
642 BEDOK RESERVOIR RD,36043.3497992978,34831.1050652992
635 BEDOK RESERVOIR RD,35963.7161567323,34765.8780144081
352 BT BATOK ST 34,18667.5961995535,38184.2650354654
489C CHOA CHU KANG AVE 5,17593.2248252379,39783.0930931289
489A CHOA CHU KANG AVE 5,17654.8571898462,39732.6809187438
487C CHOA CHU KANG AVE 5,17518.8310852097,39833.5151046086
199 BOON LAY DR,14775.1034374032,36206.0561630055
478 PASIR RIS DR 4,41982.1675033085,39610.4207233693
665C PUNGGOL DR,37029.8438035399,42595.4977668785
308B PUNGGOL WALK,35377.2484260323,43293.2854815777
308C PUNGGOL WALK,35317.7061565025,43315.8738724664
671A EDGEFIELD PLAINS,36758.4592454517,43100.5506144408
258C PUNGGOL FIELD,35016.0516170105,42888.4911833666
468B FERNVALE LINK,32973.6004927782,42149.0140126329
244 SERANGOON AVE 2,31943.0780740622,37177.6104050409
324 WOODLANDS ST 32,22034.4438665127,45884.6669819485
666A YISHUN AVE 4,28742.8548099631,44576.4481922314
490B CHOA CHU KANG AVE 5,17763.9978790181,39735.1282971036
489D CHOA CHU KANG AVE 5,17639.8573456919,39764.4153560046
490D CHOA CHU KANG AVE 5,17767.0580327073,39779.9744011573
131 GEYLANG EAST AVE 1,33953.2155831652,33226.0586925242
161 PASIR RIS ST 13,42313.5579153644,38421.7822320163
308A PUNGGOL WALK,35531.8889774391,43288.7317542322
86 DAWSON RD,25430.5014090138,30891.8174857646
90 DAWSON RD,25648.0806609383,30864.4602832384
471C FERNVALE ST,33362.4116005814,41982.9510203358
472A FERNVALE ST,33343.9284260562,42143.2104597036
239 TAMPINES ST 21,40605.1625110311,37429.5673972443
807A CHAI CHEE RD,38001.5794718685,34366.7854476292
488B CHOA CHU KANG AVE 5,17536.1354731089,39884.508848032
488C CHOA CHU KANG AVE 5,17609.1887046741,39842.7972358353
21 HAIG RD,34888.6154753491,32828.1037479136
671B EDGEFIELD PLAINS,36722.6958671464,43115.1388140172
469C SENGKANG WEST WAY,32908.1259405846,42023.9241542649
837 YISHUN ST 81,27985.4605365368,44226.5911925044
136 BEDOK NTH AVE 3,39340.6847412828,34486.3810918592
531 BEDOK NTH ST 3,38331.5220451914,35036.4443986285
26 NEW UPP CHANGI RD,39227.9082619073,33953.7778714988
217 BISHAN ST 23,29781.832196448,37646.9393740166
10 JLN RUMAH TINGGI,25223.3658221904,30068.1648707073
37 LIM LIAK ST,27685.6060945718,29723.6307683289
46 SENG POH RD,27800.920937866,29604.1492343973
45 LENGKOK BAHRU,25697.6755694943,29907.0294153541
443A FAJAR RD,20927.482348768,40381.1418386865
443B FAJAR RD,20908.3930276008,40331.4791601151
442D FAJAR RD,21047.003745635,40320.887242429
490C CHOA CHU KANG AVE 5,17809.7433962096,39749.1722177956
278 CHOA CHU KANG AVE 3,18000.4719197787,40229.3834046908
490A CHOA CHU KANG AVE 5,17773.531900405,39688.051836133
487A CHOA CHU KANG AVE 5,17516.1663524592,39763.2671097741
489B CHOA CHU KANG AVE 5,17568.562441837,39747.6586975381
144 TECK WHYE LANE,19003.30264448,40310.57863307
563 CHOA CHU KANG ST 52,18242.061280055,41961.1701489836
376A HOUGANG ST 32,34705.9764336441,38390.0898369849
376B HOUGANG ST 32,34763.2218474969,38463.4333687816
259 JURONG EAST ST 24,17600.808347486,36257.7070848923
415 PANDAN GDNS,18533.664760462,33669.2103655133
479 JURONG WEST ST 41,15889.8254240286,36592.6226576716
530C PASIR RIS DR 1,40997.9001935571,39293.2869553957
670A EDGEFIELD PLAINS,36863.0803798307,43025.8242292721
663A PUNGGOL DR,37321.5215918468,42457.4915004801
310A PUNGGOL WALK,35568.3478534734,43392.6134115011
670C EDGEFIELD PLAINS,36971.3090946525,43021.3436899111
665B PUNGGOL DR,36994.4488774007,42656.1940940917
91 DAWSON RD,25692.5556492452,30857.6896379609
470A FERNVALE LINK,33138.6989957755,42041.0610088743
469A SENGKANG WEST WAY,32981.696240115,41976.5529134013
412 SERANGOON CTRL,32446.5250234799,36732.7070027608
858B TAMPINES AVE 5,39722.2569883671,37376.6015433408
886A TAMPINES ST 83,39011.9864242347,37110.9179599863
128 SIMEI ST 1,41525.7541251294,36559.291675074
761 YISHUN ST 72,27993.3737981999,45238.8323241491
281 YISHUN ST 22,28465.3903522538,46738.9097834118
807C CHAI CHEE RD,38008.2976929983,34468.9639859889
808A CHAI CHEE RD,38075.0306971511,34344.2935208045
652 JLN TENAGA,36282.66464167,34988.4516955223
344 BT BATOK ST 34,18713.4648469025,38293.0449605379
44 LENGKOK BAHRU,25595.4227232337,29918.9731617291
212 PETIR RD,21594.4865251845,39611.1672226526
443C FAJAR RD,20923.6909508593,40282.0852007028
443D FAJAR RD,21025.2298964569,40286.8686317783
807A CHOA CHU KANG AVE 1,18148.2488123933,39755.2760593928
488D CHOA CHU KANG AVE 5,17670.9634801457,39823.4920434076
722 CLEMENTI WEST ST 2,20258.7141239932,31695.1904911976
440C CLEMENTI AVE 3,20278.1830056757,33212.2916936148
18D CIRCUIT RD,34218.692981015,34624.3654745072
350 UBI AVE 1,35564.7972373758,34226.3003847022
104 ALJUNIED CRES,33508.3034939738,33593.1964105852
17B CIRCUIT RD,34217.8129999246,34683.5977696143
17A CIRCUIT RD,34098.0453427415,34678.2871913351
647 HOUGANG AVE 8,33237.8772807866,39331.0125162825
64 JLN MA'MOR,30730.3706333954,34527.8876081984
58 GEYLANG BAHRU,31854.937342261,33937.7655027527
19 ST. GEORGE'S RD,31259.8992925072,34075.9950560685
536 PASIR RIS DR 1,40966.0512222461,39183.2915286329
664A PUNGGOL DR,37369.4540011296,42367.7844610568
310C PUNGGOL WALK,35409.4035882661,43504.2976101488
668B EDGEFIELD PLAINS,36865.0590887293,42959.4247480314
670B EDGEFIELD PLAINS,36898.6897849021,43019.2759326026
663C PUNGGOL DR,37382.9375706399,42470.9858453926
664B PUNGGOL DR,37407.378816152,42437.7341951802
679B PUNGGOL DR,36362.5434851712,43129.0315158628
679C PUNGGOL DR,36400.6740014106,43139.7449595034
679A PUNGGOL DR,36343.0815045889,43084.2073258292
310B PUNGGOL WALK,35509.9464145191,43461.3657441884
669B EDGEFIELD PLAINS,36980.163599805,42932.1332875658
669A EDGEFIELD PLAINS,36975.3385199849,42973.4528083019
663B PUNGGOL DR,37351.4153119456,42515.8486573733
93 DAWSON RD,25604.7857305128,30819.194695197
467A FERNVALE LINK,33023.5226285066,42207.4866418857
471A FERNVALE ST,33276.8629583698,41992.6839326434
472B FERNVALE ST,33317.9129124433,42073.4955143314
471B FERNVALE ST,33244.802171709,42043.3055009395
293D COMPASSVALE CRES,34901.2202442205,42070.2589285634
468C FERNVALE LINK,32948.5552496519,42087.2482872885
422 TAMPINES ST 41,40652.0012472579,37710.7339925785
871C TAMPINES ST 86,38913.708430131,37643.7253681645
808C CHAI CHEE RD,38078.0032250285,34457.3658697214
405 BT BATOK WEST AVE 7,18215.6236491408,38644.9819155689
96A HENDERSON RD,26734.4682431826,30044.7785249632
35 TELOK BLANGAH RISE,26754.046725234,28389.8304776177
442B FAJAR RD,21105.4940211223,40377.5416436326
117 PENDING RD,20728.554500822,39920.5932183042
442C FAJAR RD,21058.2999690343,40383.4830974955
18A CIRCUIT RD,34093.4664929686,34615.1270199809
316 HOUGANG AVE 7,35065.828950705,38557.7030343376
656 HOUGANG AVE 8,33384.5138573833,39470.9986417647
57 TEBAN GDNS RD,17343.0972602386,33865.7269145381
935 JURONG WEST ST 91,11864.6669693291,36091.8455260247
120 PASIR RIS ST 11,41470.7853782075,38816.4690213539
256C SUMANG WALK,34965.6181339649,43027.8259418383
256D SUMANG WALK,34976.4370615296,42977.6986799855
678A PUNGGOL DR,36391.028412235,43056.6281076409
87 DAWSON RD,25378.1300183106,30900.8183366191
868B TAMPINES AVE 8,39083.6518082097,37556.9660368729
383 TAMPINES ST 32,41905.3387947949,37355.1807701923
246 KIM KEAT LINK,30506.8765028967,34776.5105819963
240 LOR 1 TOA PAYOH,29948.8278966639,35892.827963775
101B LOR 2 TOA PAYOH,29589.9714989476,35751.5550857689
176 WOODLANDS ST 13,21883.2119138241,46143.4266126882
361 YISHUN RING RD,29401.0453732722,45562.4155032877
258 YISHUN ST 22,28721.7591452282,46317.7473163046
158 BEDOK STH AVE 3,40438.7096671024,33444.9039634038
105 LENGKONG TIGA,36546.3543518651,34209.1047496684
222 BT BATOK EAST AVE 3,19176.6070400067,36663.9032750372
6 JLN BT HO SWEE,27791.2937818933,30006.0646538734
440B CLEMENTI AVE 3,20237.2534273742,33168.6875757352
376C HOUGANG ST 32,34717.4847448049,38456.7808897123
646 HOUGANG AVE 8,33277.372308,39316.6523254272
961 JURONG WEST ST 92,12280.4785412028,35938.6660101935
8A UPP BOON KENG RD,32053.7013798794,32801.3015088663
530B PASIR RIS DR 1,40929.8180545662,39300.2893323582
530A PASIR RIS DR 1,40968.5989995077,39239.585559221
668A EDGEFIELD PLAINS,36801.9980450217,42985.5052470062
635C PUNGGOL DR,36999.5279056039,42502.9098207671
88 DAWSON RD,25323.0218267879,30907.8429605477
470B FERNVALE LINK,33179.3837968931,42084.4847901072
473A FERNVALE ST,33332.2066650735,42193.7989753615
294A COMPASSVALE CRES,34968.1999021722,41995.9110142626
468A FERNVALE LINK,33028.0964537943,42151.7011134233
470C FERNVALE LINK,33194.1712808739,42009.6104247663
164A RIVERVALE CRES,36230.1889172271,41332.5553103369
186 TOA PAYOH CTRL,29880.0222317902,34983.6263130214
124 POTONG PASIR AVE 1,31576.0650298251,35281.4290397111
411 WOODLANDS ST 41,21267.3983437978,45583.4494818728
808B CHAI CHEE RD,38077.2618410354,34410.8571453206
95C HENDERSON RD,26746.2618300896,29980.3816037942
104 SPOTTISWOODE PK RD,28173.6385889938,28545.2437706478
815A CHOA CHU KANG AVE 7,18383.0267866859,39785.4552065786
442 CLEMENTI AVE 3,20343.2197314855,32934.616994489
332 CLEMENTI AVE 2,20673.6381780477,33002.9160641208
18C CIRCUIT RD,34173.6886359407,34612.4844736625
18B CIRCUIT RD,34113.1309058266,34599.6721269581
844 SIMS AVE,35566.9166318635,33383.6479509044
340 UBI AVE 1,35579.4922526665,34288.3533229455
564 HOUGANG ST 51,34146.9284391245,40243.5804208443
55 TEBAN GDNS RD,17342.0811034888,33793.820809288
519 JURONG WEST ST 52,15119.9155814787,36408.5890791528
8B UPP BOON KENG RD,32070.975136579,32737.9314895812
256B SUMANG WALK,34995.5566506796,43099.3734925538
677A PUNGGOL DR,36445.0189584587,43015.441675229
316C PUNGGOL WAY,35089.6166801797,43422.9954147134
256A SUMANG WALK,34942.9289809586,43104.0743223019
678B PUNGGOL DR,36404.499420533,43067.6383288614
46 STIRLING RD,24467.5523547493,31200.9942851067
467B FERNVALE LINK,32965.0290840771,42217.1568994671
164B RIVERVALE CRES,36232.4922199845,41290.8990280144
293A COMPASSVALE CRES,34960.8719930463,42047.1363682989
164C RIVERVALE CRES,36295.0633461075,41306.3074596804
870A TAMPINES ST 86,38954.5429366967,37574.9492448438
482 TAMPINES ST 43,41319.2516839895,38188.0279209334
871B TAMPINES ST 86,38977.3017060654,37621.8860796057
107 WOODLANDS ST 13,22314.2968313526,46554.738909319
109 WOODLANDS ST 13,22172.578136215,46579.289997343
129 BISHAN ST 12,29900.9014501739,36425.3365361523
314 BT BATOK ST 32,18390.0495945364,38042.3812890109
124 BT BATOK CTRL,18417.0650715269,37032.5318123698
25 LIM LIAK ST,27773.2265802687,29759.6057198402
17 SENG POH RD,27990.7347629676,29747.1225677282
809B CHOA CHU KANG AVE 1,18167.346487524,39639.8821258564
807B CHOA CHU KANG AVE 1,18190.2503010705,39781.6711637899
803A KEAT HONG CL,17945.3186289603,39540.6823505778
805A KEAT HONG CL,17900.6510757413,39433.6021241304
808D CHOA CHU KANG AVE 1,18216.7472875007,39653.4331627041
809A CHOA CHU KANG AVE 1,18173.254374194,39689.4070245679
56 TEBAN GDNS RD,17364.3517713519,33828.0616777446
698B JURONG WEST CTRL 3,13998.4217993924,35868.2847151589
698C JURONG WEST CTRL 3,14008.753472954,35827.2467169389
530D PASIR RIS DR 1,41049.8517370578,39320.808724951
722 PASIR RIS ST 72,39526.2316887192,40325.7219474688
503 PASIR RIS ST 52,40482.3821906243,39744.6980952471
121B EDGEDALE PLAINS,36426.9951005867,41666.321849918
676A PUNGGOL DR,36519.197250979,42964.2975301947
678C PUNGGOL DR,36463.785532116,43117.4089430645
676C PUNGGOL DR,36598.8923678184,43020.0678338613
50 STIRLING RD,24713.8692411352,31056.7888329625
293C COMPASSVALE CRES,34943.8531533061,42110.1916913576
216A COMPASSVALE DR,34687.9573883815,41411.8139023148
520B TAMPINES CTRL 8,39835.1600787193,37705.3930555116
889C WOODLANDS DR 50,23447.4373400901,46611.570983585
889A WOODLANDS DR 50,23548.7913483065,46583.8961185683
126 MARSILING RISE,22048.7723970562,46649.427756181
133 MARSILING RISE,21851.7859981218,46580.78596217
664 BUFFALO RD,29980.3038453432,32051.0169729404
807C CHOA CHU KANG AVE 1,18262.6363960067,39794.0330926273
254 CHOA CHU KANG AVE 2,18047.1808668915,40022.5311867297
440A CLEMENTI AVE 3,20306.186823139,33142.3644486032
507 JURONG WEST ST 52,15214.1670257077,36794.3793513756
697A JURONG WEST CTRL 3,14091.3329773024,35910.646029627
41 CAMBRIDGE RD,29836.1904078694,33079.9322525244
449 PASIR RIS DR 6,41914.5645065,39206.6355900019
546 PASIR RIS ST 51,41280.5835175551,38994.8550783992
584 PASIR RIS ST 53,40674.2820548955,39662.5629551671
676D PUNGGOL DR,36636.3425808558,43054.2846998051
676B PUNGGOL DR,36564.539659163,42962.4750948939
677B PUNGGOL DR,36478.9457965838,43023.7404602002
316D PUNGGOL WAY,35065.9425161798,43402.7970746234
163C RIVERVALE CRES,36343.6586242337,41287.0742445197
293B COMPASSVALE CRES,34975.077575041,42097.8792204056
215B COMPASSVALE DR,34692.3093796158,41325.7827884443
163B RIVERVALE CRES,36383.4341751207,41235.8294281699
163A RIVERVALE CRES,36401.981941523,41276.0129309427
7 UPP ALJUNIED LANE,33051.4026499167,35211.5167470835
302A WOODLANDS ST 31,21542.7407131689,45952.9146262743
889B WOODLANDS DR 50,23501.596176303,46610.7614966296
339 ANG MO KIO AVE 1,29758.045042064,38567.4650039095
704 ANG MO KIO AVE 8,29548.2521684142,39158.176881019
555 ANG MO KIO AVE 10,30638.1255327351,39245.4890570343
407 ANG MO KIO AVE 10,30440.4499923475,38218.999090448
453 ANG MO KIO AVE 10,30522.2826039288,38956.3783569615
705 ANG MO KIO AVE 8,29579.9456228251,39161.5063592289
529 ANG MO KIO AVE 10,30463.5607480984,39372.3078226317
260A ANG MO KIO ST 21,28090.5175904175,39034.5747848544
107 LENGKONG TIGA,36553.3646893064,34132.3973552343
155 BEDOK STH AVE 3,40549.3497111155,33427.0210029967
101 LENGKONG TIGA,36632.7883023322,34155.0936817527
305 SHUNFU RD,28601.9603120219,36914.3804957848
211 BISHAN ST 23,29742.6008639084,37582.0197247677
404 SIN MING AVE,28105.6067553917,38301.8589065932
205 BISHAN ST 23,29600.2967556966,37489.1762260683
147 BT BATOK WEST AVE 6,18015.4655892644,36855.1252878141
525 BT BATOK ST 52,18972.9485483486,37687.461363649
194B BT BATOK WEST AVE 6,18155.7449207054,36363.6496589035
194A BT BATOK WEST AVE 6,18228.2939481968,36313.6297878567
234 BT BATOK EAST AVE 5,19331.4613439143,36806.9112046752
96B HENDERSON RD,26660.8012979794,30052.2815646436
70A TELOK BLANGAH HTS,25557.5100759408,28760.6276857145
21 LIM LIAK ST,27871.2175430823,29762.7465679757
95B HENDERSON RD,26691.2389640138,29932.9046973977
70B TELOK BLANGAH HTS,25465.097169579,28801.9997516703
95A HENDERSON RD,26677.3000429561,29879.3314861339
70C TELOK BLANGAH HTS,25500.870687658,28718.7065585349
124 BT MERAH LANE 1,24685.025577927,29805.348543182
105A DEPOT RD,25561.2783793779,29279.8711326178
428 BT PANJANG RING RD,20928.2126849471,40961.3542970698
405 FAJAR RD,20648.193306732,40357.6302440278
414 SAUJANA RD,20848.3547263546,40521.2882331423
803B KEAT HONG CL,17989.5113077825,39535.6590457316
804A KEAT HONG CL,17837.452252171,39519.4169127215
808A CHOA CHU KANG AVE 1,18212.7721023951,39719.2721716892
815C CHOA CHU KANG AVE 7,18444.7310982924,39810.411461832
804B KEAT HONG CL,17824.9790279567,39457.6840281393
808C CHOA CHU KANG AVE 1,18303.2842701841,39669.6732374914
815B CHOA CHU KANG AVE 7,18435.7404780164,39870.3521790989
564 CHOA CHU KANG ST 52,18218.3763103839,41922.5229885299
808B CHOA CHU KANG AVE 1,18284.8928681854,39731.7227554508
812C CHOA CHU KANG AVE 7,18273.3579514669,39418.6283104401
811A CHOA CHU KANG AVE 7,18274.6974005504,39525.8711062297
803C KEAT HONG CL,18062.8317451077,39487.893201163
816A KEAT HONG LINK,18596.86782155,39780.2562566232
805B KEAT HONG CL,17966.1632813066,39417.1713005081
816B KEAT HONG LINK,18556.2935591089,39781.3210237548
803D KEAT HONG CL,18098.6127999155,39433.6729512122
810A CHOA CHU KANG AVE 7,18316.3654873865,39616.0537767485
817A KEAT HONG LINK,18565.8568496369,39843.9545019232
805C KEAT HONG CL,18017.4436020004,39410.4971495625
135 TECK WHYE LANE,18900.8892265651,40269.1205152366
817B KEAT HONG LINK,18590.5750471996,39897.0488434173
424 CHOA CHU KANG AVE 4,17649.2090932811,40383.0933669377
810B CHOA CHU KANG AVE 7,18223.2701287959,39579.7009597272
805D KEAT HONG CL,18142.7274176078,39380.5587841887
802A KEAT HONG CL,18001.4377408708,39612.6819536295
801A KEAT HONG CL,17970.4569764053,39759.4131782111
801C KEAT HONG CL,17922.6825054614,39691.8345168605
801B KEAT HONG CL,17929.0017340295,39757.4138568155
818B CHOA CHU KANG AVE 1,18537.5805900516,39915.9592808001
812B CHOA CHU KANG AVE 7,18310.249024041,39442.925207939
818A CHOA CHU KANG AVE 1,18559.4963052701,39956.9392250273
812A CHOA CHU KANG AVE 7,18371.0752311721,39487.4266504627
818C CHOA CHU KANG AVE 1,18521.8014361206,39856.5912640542
811B CHOA CHU KANG AVE 7,18213.7502425574,39458.4900342766
801D KEAT HONG CL,17952.1739943242,39681.2309157327
817C KEAT HONG LINK,18615.2251720671,39949.9888484627
802B KEAT HONG CL,17932.1244819099,39637.622893285
802C KEAT HONG CL,17904.9294855073,39643.4210282452
102 CLEMENTI ST 14,20864.4486067817,33837.229668403
312C CLEMENTI AVE 4,20288.3169082319,33531.7383895628
443 CLEMENTI AVE 3,20286.6623391705,32944.3462746404
325 CLEMENTI AVE 5,20599.0578964362,33042.3259172272
312B CLEMENTI AVE 4,20336.115290883,33546.4746298473
312A CLEMENTI AVE 4,20334.6239267895,33483.7768927477
208A CLEMENTI AVE 6,20105.7762980107,33797.2063740697
208B CLEMENTI AVE 6,20112.9696356803,33874.3819536772
63 SIMS PL,33144.6241654642,33207.9595884439
42A SIMS DR,32760.8742882907,33216.1128146835
332 UBI AVE 1,35712.889764525,34348.9964693096
337 UBI AVE 1,35589.3684233418,34245.9894054309
119 ALJUNIED AVE 2,33900.2612008275,33496.392800238
848 SIMS AVE,35580.3389389748,33275.8842733838
52 CASSIA CRES,33755.1844242364,32553.0518301129
473B UPP SERANGOON CRES,35541.5118050901,39769.9057563748
505 HOUGANG AVE 8,34046.9874009239,39451.5462561324
473A UPP SERANGOON CRES,35492.15443967,39867.9622796401
473C UPP SERANGOON CRES,35575.2346975412,39807.6806843411
473D UPP SERANGOON CRES,35638.2790333219,39851.2106456608
131 LOR AH SOO,33978.8598599574,37055.3387683686
313 HOUGANG AVE 5,34838.954279908,38584.4074169919
250 HOUGANG AVE 3,34453.208774033,37960.9601403996
932B HOUGANG AVE 9,33443.7859851578,39680.0908721276
691 HOUGANG ST 61,33921.6441692645,39856.0227405168
932A HOUGANG AVE 9,33389.9257123359,39695.4508447517
364B UPP SERANGOON RD,35101.7337712981,39170.1235633884
365A UPP SERANGOON RD,35156.4638248999,39081.8035240527
364A UPP SERANGOON RD,35062.0438485369,39180.5231280383
365B UPP SERANGOON RD,35144.0586733809,39025.2540014125
315 HOUGANG AVE 5,34862.0765072256,38546.1243803818
933A HOUGANG AVE 9,33421.2893970637,39749.8970452026
365C UPP SERANGOON RD,35101.9533049837,39034.1346278358
638 HOUGANG AVE 8,33048.2941885246,39208.1323720664
365D UPP SERANGOON RD,35043.8805763321,39070.9218812268
834 JURONG WEST ST 81,12501.3843958778,36137.9485686403
349 CORPORATION DR,15296.1303949794,35744.697874058
697B JURONG WEST CTRL 3,14102.9591217237,35871.3770134468
698A JURONG WEST CTRL 3,14056.0171716725,35916.9694351759
506 JURONG WEST ST 52,15251.4391116612,36803.8786856532
966 JURONG WEST ST 93,12374.8060488747,35984.6057570353
697C JURONG WEST CTRL 3,14092.8569702823,35848.4945993647
218C BOON LAY AVE,14438.4148569414,36979.0341802612
216A BOON LAY AVE,14484.7774172481,36915.4188995026
8C UPP BOON KENG RD,32173.4723968087,32829.1557116862
116A JLN TENTERAM,31031.5131899435,34364.3256896641
111 LOR 3 GEYLANG,32499.3925367035,32738.328696331
116B JLN TENTERAM,31059.2271006592,34419.1661608703
48 JLN BAHAGIA,30594.8415593198,34426.3124015573
117B JLN TENTERAM,31058.6179272188,34487.2657342199
50 JLN BAHAGIA,30549.7112086294,34434.2332302164
10A BENDEMEER RD,31025.6299414122,33030.6006148905
113C MCNAIR RD,31006.2943901978,33681.9930798616
117A JLN TENTERAM,31096.0622077314,34494.8555522095
113D MCNAIR RD,30943.0865165014,33600.8575702123
113B MCNAIR RD,31032.6104043536,33715.0605191253
113A MCNAIR RD,30991.0446838373,33742.0795980059
10B BENDEMEER RD,31004.2108330028,33084.3137247767
10C BENDEMEER RD,31041.1153445626,33124.6970265079
15 MARINE TER,37007.7505060611,31908.8453476932
566 PASIR RIS ST 51,40953.6429833928,39015.8895110022
512 PASIR RIS ST 52,40305.4111315506,39720.5509637333
545 PASIR RIS ST 51,41256.3657102985,39006.7694648299
410 PASIR RIS DR 6,41422.9690163741,39424.9134572595
539 PASIR RIS ST 51,41044.262481452,39066.3678209316
133 PASIR RIS ST 11,41673.9175096285,38640.9732540734
315A PUNGGOL WAY,35092.7542291041,43350.1264546327
122A EDGEDALE PLAINS,36434.2038143929,41712.8862674087
677D PUNGGOL DR,36551.251984043,43080.7736349516
120B EDGEDALE PLAINS,36264.8337421939,41859.7210690305
217C SUMANG WALK,34919.2907450553,42691.2867036089
122B EDGEDALE PLAINS,36488.6666016988,41783.6868950892
661A EDGEDALE PLAINS,37321.5856389003,42765.6742387004
677C PUNGGOL DR,36505.7238817783,43055.3604844827
315B PUNGGOL WAY,35020.1726937974,43310.2348865643
217A SUMANG WALK,34866.6164021036,42760.6609222889
217B SUMANG WALK,34857.0679428885,42696.0512777306
120A EDGEDALE PLAINS,36307.0785854608,41823.7189974058
217D SUMANG WALK,34994.082176121,42657.159461163
314B PUNGGOL WAY,35128.1187359197,43303.7979760747
662A EDGEDALE PLAINS,37460.2161824638,42652.2203618493
662C EDGEDALE PLAINS,37481.0848978581,42584.4751055166
662B EDGEDALE PLAINS,37500.7930782195,42620.9346777145
314A PUNGGOL WAY,35200.1407070113,43344.0593583696
316A PUNGGOL WAY,35243.5207510069,43414.8043232281
661C EDGEDALE PLAINS,37366.0252742022,42659.6365929507
661B EDGEDALE PLAINS,37284.9430362042,42705.4185830634
316B PUNGGOL WAY,35189.8565844521,43419.7785636708
662D EDGEDALE PLAINS,37424.2100246614,42615.5162848774
